"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"Kmt2a",-0.327341236894646,0.0750906468312428,-0.29517950562598,0.340841118201975,-0.307980287422191,0.314143401884407
"Rfxap",-2.238728764961,0.0751167911039772,-2.22260082885202,0.322702608416822,-2.25669358732066,0.314201009206569
"Clcn7",0.38253246018717,0.122990191547351,0.424230368726475,0.267147624143253,0.411069014701762,0.314201009206569
"Zfp931",-1.42411475149068,0.112952546358228,-1.46929736922962,0.343180438535819,-1.4841897735591,0.31463666906552
"Chrnb2",3.72280924676336,0.0680462586281307,2.30394286206258,0.258328670385883,2.30324669321311,0.314688747473195
"Adgrd1",3.75239594856282,0.043513829479445,2.3816041573408,0.267147624143253,2.3839136831619,0.31501363775455
"Smarcc1",0.655608720435329,0.158678969552222,0.700302608466053,0.274926937172087,0.688262569337405,0.315091486795742
"Zfp386",-0.416482313580643,0.119519874711961,-0.448134478779014,0.364973548317136,-0.460416748625996,0.315102532827097
"Sulf2",-2.19120801902594,0.0615936704922683,-1.88895089471095,0.332206511973079,-1.91386164472631,0.315102532827097
"Nadk2",1.06001954331979,0.0468704674802664,0.882499488581161,0.288543087449994,0.870888463940155,0.315127614821485
"2610318N02Rik",1.54107211116904,0.0982230958482492,1.59865499338976,0.339366530421462,1.59064128551961,0.315127614821485
"Rbm4",0.402979113919332,0.102519968053441,0.434651560212951,0.321663054520836,0.42170071047048,0.315523643073402
"Med21",-0.423248169822309,0.0714390774520176,-0.394644416869767,0.374056147700187,-0.407680694649966,0.315525786392514
"Hoxb6",1.60911857219994,0.0700193210557403,1.52199555269236,0.346260062932742,1.51538788238343,0.315580754386206
"P3h1",-1.55065124635254,0.113888141079395,-1.62225252684023,0.344373480428329,-1.64150400153828,0.315746751152608
"Snrnp70",-0.217892020293786,0.0994303906529524,-0.21455710271543,0.372457353064671,-0.227234126877086,0.315759044216472
"Gm15417",1.44386504761399,0.111023178827832,1.58687203983807,0.331362938941623,1.57760874040228,0.31579718691025
"4930579K19Rik",1.37933040582935,0.0873596437837998,1.43647125795854,0.342901257546726,1.42640342054637,0.316244511618206
"Ttll3",-0.979741872033167,0.109371675309792,-0.950459574762622,0.308000795615873,-0.964413422730722,0.316592452956154
"Mrpl54",0.375798194604364,0.103226324480364,0.40389666753271,0.291716599756677,0.391358160389517,0.316681804953596
"Abhd5",0.416589618501506,0.0970447258135332,0.44673218811206,0.333240076180241,0.433596855484914,0.316681804953596
"9430038I01Rik",0.489880666302595,0.135209960355028,0.515712683574959,0.258153732865265,0.50326727082698,0.316729582141473
"Coa3",0.263780093280201,0.0754911735050934,0.256169609849198,0.28595845066385,0.243685041396668,0.317076238632681
"Rock1",-0.275942711224935,0.203965486444928,-0.319416656760512,0.29001120904797,-0.331576482647076,0.317197751316015
"Tmem141",-0.831772003993526,0.11703269260531,-0.888198295697192,0.317650790944821,-0.901661195657162,0.317275683345063
"Ncoa7",-0.67276964483813,0.0849154092919711,-0.659003839975464,0.344156678021301,-0.672171121512678,0.317407148636068
"Trim21",2.04762529660061,0.0723274428248473,2.02420152707624,0.325753702475871,2.02497511058735,0.317951466354912
"Rsad1",0.928925963972369,0.195492866052001,1.02698561037142,0.256813675267569,1.01608952979968,0.318072660066891
"Rpl34",0.267816943877841,0.10622628430519,0.297720721637831,0.282975679380284,0.284699550974567,0.318072660066891
"Zfp131",-0.426743283688892,0.0872808157919094,-0.424039116282474,0.391949399631945,-0.436857171869867,0.318162458668162
"Ufsp1",1.24821789520829,0.128752840646602,1.27355190946173,0.287513777295588,1.26339253186306,0.318162458668162
"Parp11",0.380929240542107,0.127883364031188,0.42775103485732,0.281655166276872,0.414590570447673,0.318162458668162
"Ints7",-0.248623349667296,0.155858513204342,-0.268375031825674,0.317112482794011,-0.280947154146498,0.318162458668162
"E430018J23Rik",0.653277426061975,0.123426300401992,0.740510498401417,0.301275216267664,0.727273316699391,0.318315207597116
"Cacnb1",-0.944112445989878,0.103746273117192,-0.913116254840723,0.307308515548329,-0.926489560692165,0.318315207597116
"Atf6b",0.25987911549835,0.0715030801098288,0.259150263391646,0.291716599756677,0.246247617958633,0.318745321667818
"Naa25",0.510317582631024,0.131044173592555,0.53984963182035,0.278047284340968,0.52676510713337,0.319051820279649
"Eml5",1.14690607586455,0.0891698711026978,1.14538936027006,0.315485032263219,1.13364592083634,0.319328107571687
"Adk",-0.323557334148241,0.0806887622322587,-0.308249117999195,0.371999398313172,-0.32092888321009,0.319328107571687
"Fbxo46",-0.319442574796914,0.18781169584067,-0.36987379619172,0.296143385413422,-0.381788929806749,0.319400082666109
"Mau2",-0.108777427656234,0.380457093229546,-0.21238079492944,0.412416045404855,-0.224673322596704,0.319781372215377
"Zcchc24",-1.38839551687288,0.0760483368952854,-1.12787163683979,0.271676958359506,-1.139522471733,0.319939801531224
"Dtx4",-1.43574636663167,0.0846188866598101,-1.2889740436439,0.327750758781612,-1.30315567155247,0.319939801531224
"Apof",-1.90914167941978,0.0965837848152081,-2.02084454873157,0.338888428087247,-2.04839738924682,0.319939801531224
"Aldh7a1",0.605344494482311,0.129680985763487,0.629956125255615,0.287316676520737,0.616492864418381,0.319939801531224
"2210015D19Rik",0.594751969416013,0.0925294391257541,0.62160772476328,0.30748345673978,0.608575020246583,0.319939801531224
"Seh1l",-0.340548588938047,0.0873067994317405,-0.318122976831792,0.306042560885682,-0.330222415160398,0.321179543950258
"Smurf2",0.799727301388768,0.0708627319408357,0.760016568471252,0.309427550981697,0.748565712499369,0.321545285874406
"Igsf6",-2.38373923552195,0.0663009687941342,-1.93356838318973,0.315905537443357,-1.95383180685826,0.321545285874406
"Rpp25l",0.467294467027124,0.128378150338901,0.527122193305437,0.327554158492035,0.513475549119985,0.321548525142752
"Mir155hg",-0.657450867811419,0.187648848213297,-0.806341168511896,0.307308515548329,-0.818950729338601,0.321650168314872
"Qrsl1",0.334005674596099,0.118087361684657,0.382915075306154,0.31074186561734,0.369767501310848,0.321691309347303
"Ap5m1",-0.388058995786221,0.0744439472778116,-0.363364167034473,0.370451815112924,-0.375968174740889,0.321691309347303
"Fmr1",-0.892446837080855,0.219651970816697,-1.14464494314383,0.332479936541271,-1.15797477257602,0.321749346898673
"Akap1",-1.29757370679938,0.25845117173483,-1.53725574121164,0.300108554407422,-1.55344941043996,0.321892068362191
"Lgals9",0.273487956097072,0.0602390124469786,0.26121594613246,0.300108554407422,0.248742898324777,0.321903433988042
"Snrpb",-0.203186126999938,0.0946324565639419,-0.191477679107618,0.432046167468717,-0.204012209059504,0.321914463113473
"Setx",0.38420682776986,0.0798171493281223,0.394434493707338,0.318180398747063,0.38201296501216,0.321926647531416
"Syf2",0.219148724559505,0.0993213575265636,0.228202785461716,0.328697763618472,0.215250185827623,0.321934446090299
"2410016O06Rik",-1.11989196511212,0.133347992048838,-1.23559821913941,0.361497183506773,-1.25019958688221,0.322019599310916
"Rnf144a",-1.23924158605503,0.0649488536348113,-1.07639023214888,0.325715329939806,-1.09194453578458,0.322196804428739
"Pkd1l3",-0.675217827044437,0.300460622926178,-0.985752451662726,0.293731670726148,-0.998057433507218,0.322196804428739
"Adam4",-1.55332478845562,0.0919452897166041,-1.47412447245348,0.345565189370013,-1.49219390220216,0.322196804428739
"Lrp10",0.332638092162286,0.0960788644485064,0.364015754543459,0.320354370150341,0.35129280895578,0.322412665007904
"Nckap1l",0.26077193632172,0.078857960780388,0.261858097838665,0.294406789366054,0.249522342651882,0.322544640473359
"Vkorc1",-0.568384272047583,0.107412498463336,-0.534749589224121,0.357351315272485,-0.548391976595816,0.32295112858891
"Bend6",1.03377361475368,0.0604496194042281,0.928312584774891,0.301874539252304,0.916672308816141,0.322976619822459
"Slc12a4",-0.934944072263102,0.0869596797584506,-0.91001200741789,0.346500436094021,-0.923876851067768,0.323228246603239
"Ssh1",0.674994226560877,0.0996661776861737,0.713885035885601,0.301943077470183,0.700986827116693,0.323780539129372
"Gosr1",0.381624216100574,0.100140953275395,0.391409999405823,0.279703311391336,0.379440887925473,0.323780539129372
"1600014C10Rik",-0.360522962611341,0.0761150802585063,-0.330816501042286,0.36252219766246,-0.343744392095837,0.323780539129372
"Zfp703",-1.17167416935088,0.0838264409742534,-1.07830818941108,0.328726421054104,-1.09138253368465,0.324153284361272
"Cramp1l",-0.576562207040826,0.236113930610603,-0.760485671726074,0.298079119484346,-0.772988296968911,0.324324979205003
"Ubr2",-0.592567045966076,0.0720809446335568,-0.529171636214217,0.364531504972955,-0.543035042868349,0.324509108427536
"Rbck1",0.272733029566451,0.131834868874954,0.284724130162997,0.27635580499428,0.272049896158358,0.324509108427536
"G2e3",-0.688036184055576,0.083900678952442,-0.671179067372425,0.35279675602575,-0.684626793292515,0.324509108427536
"Fbxo11",-0.388717254847574,0.194678496184834,-0.464500905619901,0.321919452025296,-0.476489659494313,0.324564543958523
"Timm22",0.335744789419946,0.191258398876842,0.423554656073551,0.269366597319845,0.410119183814897,0.324639245584828
"Rnf10",-0.624772480993302,0.125921337884213,-0.656493945354595,0.312312369191002,-0.66823283927217,0.324709571256797
"Ly6e",0.560857712775631,0.00113835562132031,0.225919970632806,0.518043179342969,0.213096515565014,0.324709571256797
"Got2",-0.279917105717053,0.0878899161753194,-0.264705096615347,0.351819316065165,-0.277533457407395,0.324709571256797
"Exosc9",-0.300696495641117,0.130870024224868,-0.323746629530035,0.351819316065165,-0.335941616041894,0.324952014847914
"Vapa",-0.394527112707479,0.108815252617971,-0.406729979398732,0.37241470281379,-0.419040730950281,0.325365135165818
"Tecr",0.227012143425789,0.0813210067398095,0.230228107289505,0.319457699947473,0.217430437949331,0.325365135165818
"Slc35b2",0.349582682666504,0.0750145246034695,0.327395395885007,0.269376261243972,0.314848641184631,0.325592361120763
"Rcor3",-0.45608185390806,0.0974369689647895,-0.470178824089617,0.396070669906216,-0.482659111539181,0.325592361120763
"Ccdc115",0.279985591773423,0.111775230444039,0.315666292516477,0.295824613513166,0.303231208229757,0.325922686785458
"Tmem101",0.549228024540034,0.0637818828389238,0.520916462845111,0.361245966981238,0.50884367638319,0.326118547368857
"Mapk9",0.544208883282145,0.0685894958288728,0.488384018283087,0.293731670726148,0.476037136557864,0.326216012410275
"Dennd3",0.953218366070028,0.109454018330187,0.967100459606323,0.282975679380284,0.954354953395629,0.326385404510445
"Lpar2",1.26695088336944,0.121496807236367,1.31066730695119,0.297938469768273,1.29831895024057,0.327600103955164
"C2",0.890066513224659,0.106684294390813,0.893308102627685,0.276758461753195,0.881261871941286,0.327600103955164
"Acp2",-0.633939732289113,0.281332102533381,-0.885598693095809,0.294653471979068,-0.897561813952652,0.327915374669919
"Supt16",-0.282656343268219,0.0823443048871689,-0.260475189526434,0.361596086397414,-0.273328618574166,0.32796597022308
"Insl3",1.23686203006577,0.111754477188529,1.28199067592289,0.346149069900995,1.27296968043723,0.32797343610257
"Rdm1",0.285697976226948,0.114401857046181,0.310942637882063,0.276758461753195,0.298303902739668,0.328031457722494
"Dgcr14",0.280063051140123,0.116465437501058,0.317987818363371,0.298775986173155,0.305228833530268,0.328031457722494
"Rhog",0.294847907987148,0.124233042448386,0.333354569316059,0.284211226925753,0.320296209831631,0.328117837771967
"Prdm9",-0.482232323299299,0.190405688329032,-0.590406933059042,0.34369683988656,-0.602055270918764,0.328636013383822
"Mmgt1",0.74105495570271,0.109402405320824,0.773096308127373,0.300108554407422,0.761060573388704,0.328703209411923
"Klf3",-0.417326229522246,0.0906161604490612,-0.40637855772414,0.388502437082593,-0.419229300319389,0.328703209411923
"Pdcd6",-0.264933891105218,0.113678440325705,-0.265245937599896,0.334920594707014,-0.278199159307895,0.328858417844852
"Gcn1l1",0.304592455450893,0.103446313135373,0.336613595481716,0.318838334345249,0.32361348792071,0.328858417844852
"Arntl",-0.441927308492556,0.0889180530003492,-0.436598778937069,0.403247937934509,-0.449642238684589,0.328858417844852
"Ulk3",0.449454592734048,0.0931154715483503,0.433414803365577,0.283438268195232,0.421661167149078,0.32902984609571
"Ubash3b",-0.598918536380285,0.103006195376419,-0.573423294182303,0.351513391925219,-0.585790156324248,0.32902984609571
"Ap4b1",0.412814496078377,0.10364158936805,0.445812113178467,0.352896188199898,0.43257505502842,0.329063577435696
"1200014J11Rik",0.413414216949705,0.0650609897210896,0.377192371047958,0.295088112003309,0.36505720671694,0.329063577435696
"Dync1i2",-0.247494944308123,0.119154787424396,-0.256798741091246,0.349102174193886,-0.269082075064437,0.329177838537919
"Ninj1",-0.471228011054606,0.0877533203112401,-0.42867933497777,0.365693910152274,-0.442165484589366,0.329234880922516
"Naa15",-0.540818421362174,0.298551376882866,-0.711796124048672,0.309427550981697,-0.72453412049369,0.329234880922516
"Kazald1",1.16846891678623,0.0510875364706511,0.967652726606059,0.295158355175691,0.956317117618294,0.329234880922516
"Haghl",0.74138509037566,0.0657543963432159,0.698326268701546,0.32821584176925,0.686642958379895,0.329234880922516
"Hyls1",-0.62042044049068,0.123150871597814,-0.650821625899696,0.321536432277957,-0.662686000809674,0.329349846983861
"Fbxo5",-0.687725058288391,0.263062750749148,-0.946668042917102,0.306491294451413,-0.959420680928948,0.329349846983861
"Ehmt2",-0.362639335784664,0.140180572739497,-0.364661620865812,0.311397321134307,-0.377609542641533,0.32944943709861
"Vps39",-0.384695161127254,0.0963652672405338,-0.378332077828864,0.360730989334716,-0.390437287486008,0.329463545807913
"Tgif2",-0.697183209702388,0.173814890382477,-0.751556105014596,0.30748345673978,-0.764964767752104,0.329684826819752
"Fbxl3",-0.514330248200318,0.130412008452737,-0.571461719161652,0.364973548317136,-0.583847305200923,0.329685428554204
"Gm5141",-0.937406300658048,0.101993222665597,-0.962997147161386,0.362284609565648,-0.976269102770729,0.329818843892858
"Zfyve27",0.320936109588999,0.0788854959605294,0.286346200472567,0.273198854138879,0.274021226888813,0.330389468644445
"Nme1",-0.113999024524496,0.289430273879729,-0.176522534812119,0.489052217448466,-0.189070436609799,0.330389468644445
"Dhrs7",0.613432853837254,0.073566594281731,0.51765036142554,0.274246976033961,0.506058192449313,0.33054505223748
"Zfand2b",0.330153614371496,0.106912266277287,0.35262533046569,0.29700328430938,0.340241815814455,0.330567570171858
"Racgap1",-0.347345555413153,0.104814916361873,-0.314063285564425,0.312415363495951,-0.327287530924159,0.330567570171858
"Pxmp2",3.66011687441351,0.054149585646008,2.58867606626327,0.285858815571596,2.60245523792697,0.330567570171858
"Zfp513",1.07524527319929,0.0552390978180177,0.87214904651841,0.287316676520737,0.860994427363226,0.331359542591602
"Snrpc",0.34633065667164,0.116479125465833,0.381976472499828,0.287940768900044,0.369175548663376,0.331359542591602
"Rgag4",-1.75964943291888,0.0674405106763022,-1.20354464043741,0.274680507991771,-1.21516967391555,0.331359542591602
"Ccdc134",-0.629548161757131,0.0777277026205422,-0.582056663937486,0.354801704326339,-0.595641686705974,0.331359542591602
"D130040H23Rik",0.994078414412914,0.102348359129044,1.0023471316704,0.287940768900044,0.98997094682406,0.331843121935088
"Tmem222",-0.275328118668392,0.089229417995234,-0.266285881972621,0.377321158985979,-0.278701701757973,0.332042314502576
"Stat5a",0.393044531440285,0.0843024772799508,0.40282790971017,0.320354370150341,0.390671301877789,0.332080445569799
"Tsen2",0.608718447264126,0.0550572118345612,0.52909761705299,0.334327797554138,0.517276583438074,0.332218558380758
"Mettl3",-0.420483952735484,0.0847951379014481,-0.378028204656479,0.360150420885286,-0.391201643139284,0.332471953675078
"Arhgdia",0.287449328910501,0.0147003232702259,0.189805573280038,0.539135920827162,0.176999553930449,0.332471953675078
"Acaa1a",0.305516750716926,0.131188730263943,0.342716940901125,0.277768394831698,0.32967351296598,0.332709648666729
"Exosc1",0.24726088036393,0.107076300974146,0.278889918498092,0.320354370150341,0.266131963377721,0.332745890660527
"Nup155",-0.784343195890877,0.0927839185908682,-0.767814216394058,0.348532598102615,-0.780856432977644,0.332758922205413
"Nup54",0.342692619898522,0.153893059327509,0.407325904114703,0.294246295691874,0.393953547373052,0.332812361262466
"Fam212b",1.5388216343107,0.088247124991818,1.53678564359734,0.334920594707014,1.52762437990322,0.332812361262466
"Adgre1",0.5713746872068,0.123959626009136,0.625153796296856,0.331993928054222,0.611483537308966,0.332812361262466
"Lmtk2",0.343245860190923,0.0775011607755735,0.323978274072503,0.300426589812178,0.311461103725006,0.333384384280179
"Hnrnpa0",-0.418007913800586,0.0837155785447602,-0.3890659502344,0.355687889139704,-0.402150531034579,0.333384384280179
"Cyb5r4",0.483307820402346,0.0702624457704776,0.46866887256077,0.370507006393203,0.456536978290635,0.333384384280179
"AA414768",-0.685520055553798,0.303186031710608,-1.0043927219773,0.309778572417851,-1.01701716827139,0.333386916508036
"Usp7",-0.46775777215601,0.112567427967672,-0.452800271493078,0.373047329718563,-0.46578354826653,0.333520770598266
"Kbtbd8",1.61198642076662,0.100684863024879,1.55584662628267,0.309778572417851,1.54516069598581,0.333533064937695
"Kif2a",-0.441944263939319,0.162834908717725,-0.512586198811375,0.376658599998491,-0.524696099150957,0.333617344795668
"Golga5",0.323390527118519,0.113195098571344,0.359357225468513,0.304978920661696,0.34656919492619,0.333617344795668
"Eif5b",-0.265730044054624,0.0896777055957093,-0.253269803139673,0.365217802263229,-0.265919225399142,0.333617344795668
"Uggt1",-0.370389310450002,0.137328899386975,-0.397313355694845,0.350600839454725,-0.409403969624022,0.33365720661278
"Sgk1",-3.78468186922483,0.0513167687964656,-2.49056115688144,0.293934453217341,-2.52159344551286,0.33376685137499
"Ptpn12",1.88256173684736,0.0836060444723733,1.79884017249078,0.360534510865232,1.79604389858136,0.33376685137499
"Wdr73",0.325752942309487,0.10036035185333,0.354115910274618,0.334394950264463,0.341337734698487,0.333946208774746
"Ptrh2",0.415416710473512,0.095998929181722,0.438825794072124,0.372455546517414,0.426109318181172,0.334146042713665
"Hsd11b1",-1.02358723416051,0.0773380430912865,-0.928056427233975,0.328697763618472,-0.942555364607528,0.33528413316051
"Atp10d",-0.46436105271024,0.0985380827294579,-0.419489218937207,0.339366530421462,-0.432810834837583,0.335383845740571
"Helz2",0.458984321141083,0.0894525226582374,0.401120423683402,0.269176216304384,0.389374297307089,0.335538164209082
"Nr3c1",-0.351364202106186,0.11401983849238,-0.351317064299205,0.334920594707014,-0.363350194684327,0.336763195859639
"Ing5",-0.292159884872827,0.107710132161082,-0.29165814270754,0.358703454930133,-0.304285763321368,0.336778722482105
"Rpl41",0.338611342851536,0.0770804353959286,0.279725426621367,0.358837549899806,0.266516340421466,0.337311290672758
"Polr2j",-0.328489928373382,0.0837790797101737,-0.305901716486618,0.377427411247152,-0.318540973659518,0.337368329815455
"Dkkl1",0.377744759704539,0.150006276608049,0.4439488691475,0.303269325586689,0.430584807049932,0.337368329815455
"Bmi1",0.672468090973331,0.0585239630099256,0.553302159514414,0.312914470164893,0.541789989569805,0.337368329815455
"Cse1l",0.364713515913889,0.12523200872888,0.395522544333239,0.285562794709016,0.382806891878116,0.337820477496202
"Elp4",0.559450233093204,0.152572049858977,0.640607789544428,0.328198741660383,0.626932035240584,0.337843005301946
"Cyld",-0.281053055390273,0.0898606790991223,-0.270160111972142,0.382346514986871,-0.282601267255155,0.338211604704299
"C130046K22Rik",0.791295506832145,0.109511092305416,0.84535699537446,0.320283749106452,0.833373135685655,0.338211604704299
"Mysm1",-0.267837749200007,0.356255278455259,-0.373349422400609,0.332714276242101,-0.384847750008288,0.338361640871377
"Snhg18",1.43947213469653,0.107099124213913,1.28555278038061,0.318722918496386,1.27740013619814,0.338788870442192
"Rassf3",-0.479911957367869,0.105527587793385,-0.497919033180846,0.405323443679393,-0.510465040831729,0.338788870442192
"Gm5547",-1.42751403317264,0.104021994781695,-1.44239935350548,0.370507006393203,-1.45844296010566,0.338788870442192
"Elp5",0.282893045885579,0.0812173702217488,0.288240255254939,0.321907804988856,0.275885086505582,0.338788870442192
"Cnppd1",-0.202588736708809,0.110871801264847,-0.200547920192908,0.407787806801308,-0.213178794799295,0.338788870442192
"Eif2b4",0.269143405099951,0.0956052798225587,0.290208644664686,0.331825298883287,0.277464299866573,0.338945111192002
"Mcm5",0.477360441770624,0.0703901573825089,0.452828323044907,0.367725625623552,0.440981268015387,0.33907305094658
"Cdk13",-0.697316386440875,0.102341899877677,-0.703170566394803,0.353579261667931,-0.715892036246163,0.33907305094658
"Tnfrsf25",4.75305619940731,0.0237031646637736,2.22191502600802,0.28243733221115,2.21563392910555,0.339558929546022
"Psenen",0.220643933944801,0.0848050179126651,0.21968930501146,0.345565189370013,0.206853705657609,0.339558929546022
"Exosc5",0.265752962068554,0.0871724348169087,0.267324776473912,0.298523658855571,0.254461455499971,0.339558929546022
"Esyt2",-0.691347485322402,0.170497014764412,-0.804662966990284,0.327750758781612,-0.81780154233025,0.339558929546022
"Eif3a",0.316100974528216,0.0955886227364043,0.299761133148224,0.278303710355287,0.287663834872437,0.339558929546022
"Ddias",3.55941358966733,0.0701820250077005,2.21580574267559,0.282820427735642,2.21103567674519,0.340075304665496
"Setdb1",-0.513951567513808,0.0939335357442504,-0.491492251053031,0.4057015520732,-0.504598976441442,0.340280882309313
"Suclg1",-0.275729915587434,0.115074942771127,-0.266661273618466,0.334327797554138,-0.279241760493834,0.340441985294563
"Anapc2",0.278317886333449,0.125847673574719,0.29229479768893,0.280204799839068,0.279069164666037,0.340441985294563
"A930005H10Rik",0.733463400120888,0.0683127138814867,0.635465038893089,0.328015356392339,0.624393167556628,0.340809824824541
"Tmc6",0.283716218593058,0.121394528424912,0.318122689934199,0.303296374440958,0.305789392645944,0.341226829589933
"Myo1c",0.226336708584266,0.0879337638728692,0.226467840615755,0.333475923873638,0.214016015543426,0.341226829589933
"Gna11",-0.374822528595903,0.193506071858243,-0.41140414488511,0.312174772847201,-0.422968877817313,0.341226829589933
"Rbl2",-0.42502787505044,0.119852517952681,-0.45115565978505,0.400604667249152,-0.463674584845867,0.341295982590571
"Sbno1",-0.208433458950569,0.114770837957699,-0.206892446747966,0.393209586572709,-0.219475409258927,0.341783100736398
"Jak3",-0.282208652652396,0.10222336346055,-0.265793295083909,0.354997802706629,-0.278704509452813,0.341902702515937
"Gch1",-1.1541707719776,0.123719034654946,-1.23155557463167,0.382887191370848,-1.24587896261257,0.341902702515937
"Cs",-0.212947247719439,0.112613909024314,-0.212186977955218,0.393502203331644,-0.224669121862435,0.342142513697945
"Inadl",1.02967410525219,0.0645617449270347,0.919826843539198,0.332206511973079,0.908736776538871,0.342342089658631
"Zbtb26",1.01868506648575,0.0957668378744823,1.01786713761039,0.362048870921956,1.0073971686322,0.342696269122718
"Zcchc10",0.518852900265347,0.115852824984057,0.54441214572038,0.339185800582326,0.531475786250837,0.342881931670646
"Prrc2b",-0.574373560147175,0.0777078169392329,-0.494065218699316,0.344156678021301,-0.507689131413482,0.343010715687439
"Pias4",-0.255075791725837,0.0889369763781723,-0.241665415080218,0.389883301541227,-0.254186768844753,0.343040833206572
"Foxo3",-0.716985246509047,0.505340118952908,-1.3561392642024,0.306167977611184,-1.37036942927144,0.343540598549361
"Lap3",0.46481178931212,0.0682565699267017,0.405318253919743,0.287316676520737,0.393300454605624,0.343782883404526
"Ube2cbp",-0.810476365556842,0.216911746848633,-1.01385859951628,0.344985465869935,-1.02717520536139,0.344242155015218
"Fndc3a",-0.405590571869404,0.192937707218075,-0.46690736034237,0.356065823068256,-0.479279480455246,0.34436809780269
"Il21r",-0.414948778521497,0.094557405840772,-0.404470029805221,0.418263330071238,-0.417109896072559,0.344534473244854
"Slc25a38",-0.79145953314411,0.164048988584098,-0.755670695894696,0.320297150745887,-0.769343926253426,0.344750838478345
"Scamp2",-0.250531262212525,0.10698911686157,-0.246120056089718,0.354462328053811,-0.25861875947254,0.344750838478345
"Rpl11",0.329471195724356,0.137807516343485,0.312758956191845,0.281326986499869,0.299593951971083,0.344750838478345
"Dok2",-1.19649592271229,0.0930490711248989,-1.07392122778142,0.357236540698574,-1.08998916729028,0.345331871072464
"Cpne1",0.250807378438636,0.115174054852765,0.27765636147188,0.318557420329503,0.264700584756095,0.345331871072464
"Ephx1",-0.268302746490725,0.0905532631009097,-0.245949314832275,0.3803753750498,-0.258935201516858,0.34545203608058
"Atad3a",0.376557143869943,0.157554773163097,0.437587577975245,0.307207431696165,0.424306141475472,0.34570915138573
"Tubg1",0.300245495308869,0.10536853129192,0.327597472111209,0.333013916049718,0.314656562565344,0.346231752393121
"Hbp1",-0.286583352463584,0.123085130441983,-0.269074398815142,0.328015356392339,-0.281454801645449,0.346517942626975
"Bcl2a1b",0.485286040058971,0.105671822882756,0.496854127805946,0.36059458790169,0.484660280511377,0.346517942626975
"2610005L07Rik",-0.317898702723427,0.0875891402444541,-0.298937827526614,0.392115874535905,-0.311854645790627,0.346517942626975
"Thoc2",-0.316195163407942,0.176617640479787,-0.352457935119243,0.342608299303509,-0.364383915007319,0.346530874820328
"Fbxw17",0.511987034511638,0.0709299264469367,0.49025827970429,0.383842654338407,0.478132934326461,0.346530874820328
"Tprn",0.412023320461153,0.122027482314698,0.446887295290995,0.342901257546726,0.434708461048578,0.346662697772528
"Cd80",0.566625160929104,0.0965317170461928,0.579692968272567,0.344156678021301,0.566887845520617,0.346780204052491
"Prss36",0.745084566098722,0.0895576625105178,0.75726020227124,0.349670689283612,0.745049512096068,0.34680335675922
"Prkacb",-0.414841732653256,0.168258509564252,-0.466836941849968,0.378903242737877,-0.479235642079623,0.347387647841213
"BC026585",-0.838303442841759,0.132474352589119,-0.784922424356571,0.319694904037867,-0.797838506396922,0.347500872219231
"Tmem69",0.733798334924332,0.131303822049614,0.760704333065315,0.297407734703894,0.748819323504142,0.348252501937265
"Kansl3",-0.411034092222093,0.118211441503423,-0.432490019571842,0.413124380645967,-0.444837925183383,0.348252501937265
"Gnas",-0.2811047358714,0.0811594661461047,-0.256228421096213,0.398077151139965,-0.268885237419698,0.348252501937265
"Cstf2t",0.377740911654347,0.095452133479891,0.383849720117961,0.341298518852724,0.371826378920666,0.348544477529128
"Mpp6",-0.935985538107404,0.0843305416430806,-0.872224617893335,0.364973548317136,-0.886656069213317,0.348848414151137
"Camkmt",0.493284807876933,0.0982472886249402,0.509563070334819,0.378390853245629,0.497288619089205,0.348848414151137
"Sepw1",-0.229536530927223,0.141622499298081,-0.218297991318864,0.3964746397512,-0.231406561271876,0.349345015801988
"Rabl2",1.09661263831248,0.18778389029813,1.20004692210477,0.29358243943166,1.18696932600466,0.349355766349846
"Wdr46",0.33762886991533,0.140744917288589,0.367295232001796,0.293626218461237,0.3546110529734,0.349688545838463
"Ndufs1",-0.280718043643384,0.0835970596687591,-0.259733871611798,0.403040450785776,-0.272289829014602,0.349688545838463
"Chid1",0.455274829497112,0.139856495086194,0.514440111393601,0.355354932515611,0.50103471450387,0.349688545838463
"4930427A07Rik",0.724682720655347,0.260430363254861,0.885171659558024,0.281326986499869,0.874351982808878,0.349688545838463
"S1pr4",0.264833605887718,0.115668145063773,0.261877785978732,0.310784311050283,0.248948290733108,0.350250138731819
"Pnpo",0.375685347995384,0.0796742211426511,0.34817654568984,0.313757807008584,0.336150459287487,0.350250138731819
"Zfp39",0.476950695164017,0.0777620965280232,0.462669478755488,0.383821351718239,0.450708183631861,0.35031181805884
"Gins4",0.305779089707104,0.108178668072026,0.335205377034737,0.334327797554138,0.32265973332075,0.35031181805884
"Slc2a4rg-ps",-0.282128538077282,0.17742553058176,-0.318885013201109,0.34731643813362,-0.331015660822077,0.350379843726351
"Lin37",0.296214101397488,0.0897861002877974,0.303675565844433,0.355444310898897,0.291136639452463,0.350379843726351
"9130019O22Rik",0.699721881909367,0.265804030966277,0.867359280455254,0.283438268195232,0.856991272479813,0.350379843726351
"Gm5595",-0.806241570725077,0.100764739981599,-0.775554714650586,0.355249383956862,-0.788233586310353,0.351126162158498
