"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"B3galt4",-0.210295707356263,0.354182769096262,-0.205114495974999,0.836726767436349,-0.205573253008952,0.794198825098046
"Flii",-0.134889589305219,0.34223076191948,-0.129370526063054,0.828138224434257,-0.129842177445576,0.794301550532639
"Tube1",-0.5808432383222,0.459478761744052,-0.713434957387023,0.822587572199691,-0.714975534016043,0.794527102302967
"Epb4.1l4aos",-0.696202055479567,0.296015374698844,-0.650647717651753,0.826803583922975,-0.652160822569157,0.794527102302967
"Zfp418",0.583149191984448,0.270637090510786,0.443715773346486,0.820155298674871,0.443875319654823,0.794771649682811
"Srd5a3",0.209293466667568,0.389207757650233,0.218450800570182,0.836020303830297,0.217727945745437,0.794771649682811
"Nek8",-0.247289470941841,0.37919894192835,-0.262714655823461,0.836726767436349,-0.263270375656506,0.794771649682811
"Incenp",-0.80137374112936,0.273694259460349,-0.549338612523849,0.822626803922195,-0.55202417734041,0.794771649682811
"Ccdc47",-0.10879414986294,0.399532272612264,-0.11416369523887,0.819502935870871,-0.114771374702606,0.794771649682811
"1700096K18Rik",0.429384569173199,0.478527678736105,0.543854617534405,0.819306171006657,0.54280903146245,0.794771649682811
"Pgm2l1",0.503187415454339,0.308883643751452,0.466740679409062,0.824238723309167,0.466397734775227,0.794953823445182
"Nek7",0.141367925891294,0.366706362921167,0.143805371274133,0.844486931246191,0.143372023526875,0.794953823445182
"Usp30",0.832287022485317,0.231377603610713,0.601430950602715,0.819502935870871,0.601263151304561,0.795698887698544
"Smim19",0.635964360566038,0.283621094764413,0.550473864879957,0.82239402639182,0.550311095464407,0.795698887698544
"Smek2",-0.109654414028776,0.306442742647163,-0.0946493393491252,0.808787399062979,-0.0950585464855109,0.795698887698544
"Rbm12b1",-0.508846779866138,0.316707928530798,-0.481171886927627,0.824408587611064,-0.482556827475413,0.795698887698544
"Raet1d",3.76608601162524,0.0520466815415859,1.15948943376815,0.811950848482235,1.1606761398785,0.795698887698544
"Pou5f2",0.474952743841694,0.326336233085543,0.472621990132925,0.827787095560061,0.472609059256011,0.795698887698544
"Lrrc28",0.284353184650981,0.327217009796024,0.280627224147663,0.832532996744642,0.280220358334941,0.795698887698544
"Efna1",5.2120475227727,0.0125514377318243,2.43111963212173,0.297355265706184,2.43197064405654,0.795698887698544
"Rbm33",-0.210429803672811,0.450215225503544,-0.237559936985953,0.834568758633002,-0.237959996003211,0.795758327420565
"Gmip",-0.174100505386263,0.311628152564787,-0.147185854103958,0.819502935870871,-0.1473201271983,0.796011105726667
"Ddrgk1",0.115156788444118,0.47424609133302,0.138462672669585,0.817976451434578,0.138208419344474,0.797129870441286
"Atf4",-0.212739168569968,0.377479543058724,-0.20780870506889,0.837724326432502,-0.208702176969118,0.797129870441286
"Coq10b",0.296796120936717,0.367241267372536,0.31802713665774,0.824803875470643,0.317896082113722,0.797896276196009
"Rab39",0.307897406346736,0.390882065711991,0.33825643805317,0.825449019986283,0.338313230360542,0.797933185930555
"Klhl2",0.564568754762693,0.449251630388209,0.663702798833871,0.824725859245157,0.664678051333358,0.797933185930555
"Irs2",-0.211735131014404,0.370584593285657,-0.218977266317257,0.84262678927533,-0.219525176468385,0.797933185930555
"Tor4a",-0.171466045039732,0.229603734774675,-0.116473073807234,0.808787399062979,-0.116591052091361,0.798485031425344
"Nabp2",0.188306303183945,0.345265598956539,0.179270338672519,0.836020303830297,0.178591305884868,0.798485031425344
"Mfge8",-0.479217546426185,0.37923859220912,-0.48767123918223,0.824803875470643,-0.488570035340003,0.798485031425344
"Hnrnpa2b1",-0.0146145394348878,0.84796193753129,-0.0717149426885134,0.894572197796045,-0.0722676850924383,0.798485031425344
"Atxn10",-0.137043062645093,0.374690501608818,-0.141527211642315,0.849514059949737,-0.142007146384118,0.798485031425344
"Yipf2",0.157312896873409,0.358193231960468,0.151494608525752,0.843122649089819,0.15080885742932,0.798619219955345
"Uggt1",0.19247875117107,0.344678855802658,0.192535094644196,0.846721043027418,0.192070549298479,0.798619219955345
"Ubald1",0.0945881641553106,0.388979106528002,0.100011963561073,0.815949811325995,0.0994930437374087,0.798619219955345
"Spata5",-0.247121751391691,0.36383150435144,-0.255274669561348,0.839644436143879,-0.255924199582697,0.798619219955345
"Sash3",-0.0977994892921039,0.324766325345631,-0.0876296817183121,0.820323599565446,-0.0882212000754944,0.798619219955345
"Prpsap2",0.269820796890136,0.292530605616968,0.209420329238462,0.835644810184647,0.208616353583251,0.798619219955345
"Pank2",-0.446124903975873,0.280961410873885,-0.390095958628286,0.832532996744642,-0.390585205819732,0.798619219955345
"Lsm1",-0.142253587113659,0.433343034881757,-0.166494156873837,0.84351599690378,-0.167120053441,0.798619219955345
"Golga3",0.267114177355209,0.551712946860236,0.407552346040804,0.826181833567911,0.40801403300409,0.798619219955345
"Glyr1",-0.139559850269887,0.311916811870471,-0.115626294625299,0.815814343029107,-0.115826530162196,0.798619219955345
"Gatad2a",-0.221316816614646,0.471868132288627,-0.257711437404403,0.836726767436349,-0.257939242657125,0.798619219955345
"Frmd6",1.05924298113579,0.25530339286759,0.998833150350755,0.807443506742264,1.00303493248262,0.798619219955345
"Fbxo21",-0.28219226335055,0.447439717569709,-0.304652097423923,0.830777730836631,-0.305195813027908,0.798619219955345
"Dcun1d4",0.583890901379352,0.313236475362359,0.537955499634086,0.828137593275064,0.538437899752289,0.798619219955345
"AI314180",-0.250867802538521,0.357380284334029,-0.25781303206554,0.843122649089819,-0.258316262127987,0.798619219955345
"Adipor1",0.224019785700969,0.42189626721758,0.19226190680148,0.830777730836631,0.190984639352709,0.798619219955345
"Znrd1",0.238876869492618,0.36597074027412,0.239285087287076,0.841110680590722,0.238625962620851,0.798967739966389
"Tpm3",0.09573378496356,0.0591577089017885,0.0598635088248399,0.944980399361352,0.0594282412850314,0.798967739966389
"Gbp10",-0.687139979011371,0.281309707004621,-0.557582280988534,0.824803875470643,-0.558168128242168,0.798967739966389
"Fxr1",-0.223459143893782,0.326018621464747,-0.212829293141296,0.843122649089819,-0.213305923874442,0.798967739966389
"Epc2",0.300969461072508,0.402093513335715,0.343405553030261,0.825449019986283,0.343329343576122,0.798967739966389
"Ap5z1",0.173871889130806,0.411073470519252,0.192039480604738,0.849172370934527,0.191687702976277,0.798967739966389
"Yy2",-0.713269409853559,0.278252479537913,-0.624147268840441,0.830777730836631,-0.625219616994347,0.799071232090864
"Lst1",0.637163994083066,0.395357128245606,0.734893189314987,0.826803583922975,0.736705970353899,0.799071232090864
"Lpgat1",-0.141994227057629,0.424639612798893,-0.164172324331445,0.846870750983957,-0.164745454076263,0.799071232090864
"Hspg2",-0.775886620715445,0.243797496819021,-0.536565426430756,0.825293290629762,-0.538564305160785,0.799071232090864
"Prkar2a",0.469409677295073,0.329939228912295,0.448993525893061,0.828385342892726,0.448196787599047,0.799279369359837
"Phf1",0.189469475167707,0.423619792333988,0.189243645143671,0.838126761696786,0.188440426357981,0.799279369359837
"Dcaf6",0.367804329496148,0.334860070350416,0.370873056093369,0.835027273837859,0.370546618922752,0.799279369359837
"Dapp1",-0.128051207193608,0.402622048361134,-0.129882202276437,0.821889242932484,-0.130206425893642,0.799279369359837
"Cnpy2",0.22360183324139,0.308807261663905,0.195827738763644,0.845871238070888,0.195205568533142,0.799279369359837
"Cbr1",-0.26722682712218,0.373222396896295,-0.275338335666926,0.838480939887725,-0.276080485168787,0.799279369359837
"Bcl9",-0.334051772094297,0.37730605262778,-0.354142314649985,0.825995798029302,-0.354992349674497,0.799279369359837
"9430060I03Rik",-0.71791719577076,0.306721539344409,-0.656225412310327,0.827942855214632,-0.657626763805245,0.799279369359837
"Ciz1",-0.129290589271442,0.390470315734598,-0.136196629993497,0.847721467809183,-0.136757732322867,0.799348001129184
"Cryz",0.90928783468501,0.249633583129118,0.616298562451371,0.820909891843247,0.61636275597289,0.799418599858216
"Kmt2c",0.144767415996017,0.405026531179056,0.154061232877059,0.84351599690378,0.153675334069267,0.799516641034669
"Hmgb3",-0.260279265636772,0.352335473937857,-0.267491358856213,0.839136323104798,-0.268065915423409,0.799760939967425
"Med17",-0.2132647432699,0.319258636144742,-0.193351707156741,0.85509453119878,-0.193780175531499,0.799837026965632
"Slc26a2",0.66218909220437,0.262130251228826,0.478381946022143,0.825449019986283,0.478397387782582,0.799920167317112
"Slc16a3",-0.385699477898071,0.381212674637901,-0.413094922188498,0.834568758633002,-0.414213036429239,0.800044545714821
"Rpain",0.192433993602975,0.322509805372869,0.178026662080354,0.846721043027418,0.177433457746598,0.800232689155417
"Emc1",-0.155219780667732,0.368932306446698,-0.153336336094232,0.845871238070888,-0.153683890808672,0.800232689155417
"Alkbh7",0.264022413516581,0.420596030999728,0.283563477519508,0.834568758633002,0.282591632933744,0.800232689155417
"Ttc38",-0.266093765060806,0.409378947868631,-0.293429685547409,0.830777730836631,-0.294123106342733,0.800256968961768
"Plbd2",0.824501759035535,0.273173019663026,0.934005252002185,0.519844325594985,0.930819121420645,0.800378883041034
"Gne",-0.14187899618186,0.368788438568173,-0.141397982949821,0.849544082247269,-0.141828121801041,0.800717970614612
"Dnal4",0.200668236318505,0.364464851930505,0.208448257982635,0.845194667666244,0.208041134358298,0.800717970614612
"Clk2-scamp3",-0.74595134059302,0.286788822815187,-0.663600617819493,0.828546473799715,-0.666102229285455,0.800717970614612
"Dazap1",-0.271166059290356,0.368517508902998,-0.284269302407721,0.832802267233233,-0.285070791021818,0.80078357432215
"Arhgdia",0.0771553598541868,0.267729893552879,0.0611673461066753,0.936000293627275,0.0607194719450542,0.800858493025558
"Fbxl6",0.21288994548607,0.345779591170672,0.20446701625213,0.84351599690378,0.203805735156161,0.801043489388359
"Ireb2",-0.322835342073349,0.426703456587069,-0.357804067552405,0.825449019986283,-0.358558087027289,0.801081874887231
"Ripk3",0.22393531328448,0.320024163891178,0.198710452762162,0.850199171697254,0.198021940388867,0.801312502150391
"Fbxo32",-0.175886165002755,0.500854139587051,-0.211074964663844,0.839644436143879,-0.211359145621656,0.801312502150391
"Sdf2",-0.141181273896844,0.42492750050641,-0.154273444098901,0.84351599690378,-0.154991766284004,0.80140372782799
"Rcan1",0.901336453301395,0.340603432905652,0.908687626498398,0.819306171006657,0.912579095801017,0.801704630600028
"Ranbp9",-0.28832759527126,0.530105084842971,-0.391539508031769,0.825293290629762,-0.39297937275091,0.802049992121575
"Ptar1",-0.152019615861243,0.382686941536007,-0.156967675613026,0.846633539013704,-0.157432600146386,0.802049992121575
"Nsfl1c",0.105509548323679,0.395784011743142,0.107046274366788,0.817976451434578,0.106357984795875,0.802049992121575
"Gimap9",0.169058785106585,0.329239582477209,0.151055136502554,0.846256186246662,0.150555057735483,0.802049992121575
"Det1",0.255365981462341,0.394178356408612,0.253955448451445,0.835694679151032,0.252925878092412,0.802049992121575
"Yars2",-0.753255463691908,0.292857282652737,-0.675244317397429,0.832547841752508,-0.676701389460738,0.802379651745057
"Mllt3",0.276524241869148,0.403810642979622,0.304769207806893,0.831842904954089,0.304798468205569,0.802379651745057
"1110006O24Rik",0.411013482879318,0.394368884379724,0.458327467033768,0.832547841752508,0.458539287193591,0.802379651745057
"Akt2",-0.129341310872152,0.420218132601365,-0.142494229419095,0.849583722223051,-0.142952674683383,0.802721259663859
"Zfp455",0.490278265997725,0.343645970861417,0.49230998128988,0.832748636296607,0.492166725403012,0.802909468873105
"Zfp386",0.28395376296477,0.314768230424642,0.225923148778044,0.84351599690378,0.225632974269579,0.802909468873105
"Tigar",-0.364671124015099,0.411438129368423,-0.399255514972526,0.832532996744642,-0.400007474619322,0.802909468873105
"Tecr",0.0681225281594164,0.506215049098865,0.091165169661099,0.81516317213026,0.0907763021471066,0.802909468873105
"Tbc1d9b",-0.176230303655279,0.416502604366649,-0.194756755498585,0.847616007475003,-0.195403490238005,0.802909468873105
"Stxbp1",1.03821769537927,0.264731964956389,0.992028712354851,0.808787399062979,0.996289436751637,0.802909468873105
"Rhbdd3",0.236906285853498,0.358903253980754,0.23572574575566,0.846721043027418,0.235393176883615,0.802909468873105
"Pmf1",0.0963554123615316,0.420132219006596,0.106714270909925,0.82660553230038,0.106230081479924,0.802909468873105
"Ndc1",-0.615152669912353,0.32054275294013,-0.551126413217899,0.830777730836631,-0.552037746471263,0.802909468873105
"Lsm7",-0.136335380039696,0.418845789112614,-0.15097737666359,0.850199171697254,-0.151537035192671,0.802909468873105
"Glmn",0.28741595188484,0.33225401836912,0.280783550262532,0.835694679151032,0.280433185219323,0.802909468873105
"Fam133b",-0.247406806963557,0.329565205590279,-0.220876684737003,0.840244282040103,-0.22121607855635,0.802909468873105
"Ell3",0.259724387257596,0.398192346588714,0.218481257884685,0.842888169957072,0.218633551154654,0.802909468873105
"Cxx1c",-0.408309609086051,0.354226441973636,-0.40305912998999,0.835694679151032,-0.403701163932865,0.802909468873105
"Chd4",0.176091657703156,0.296899400019521,0.152377587160035,0.846792217800372,0.151809260538142,0.802909468873105
"Psmd13",0.106413454635244,0.401627713909357,0.11153726089145,0.819502935870871,0.110968181731117,0.803082050661153
"Exosc10",0.086925185787063,0.452940058438926,0.10448618934723,0.826181833567911,0.103992505532141,0.803094328604568
"Zfp219",0.563508159420891,0.305792697406389,0.471786411273985,0.830624185610739,0.472264203429441,0.803237413538379
"Diap2",-0.525476712340567,0.474531632716318,-0.624876860304267,0.831338689651003,-0.625497493338385,0.803237413538379
"Ei24",-0.296621608266245,0.381239269561056,-0.29884621178281,0.834568758633002,-0.299805258891785,0.803387949353347
"Narfl",0.172022274135209,0.33916805462109,0.157780802776602,0.849172370934527,0.157297812353205,0.804125554985662
"Timm8b",-0.239175953508485,0.347136976180198,-0.238886290580425,0.845871238070888,-0.23941076487871,0.804145169001128
"Sec11c",-0.109707420754535,0.257544087328569,-0.0831038619331381,0.824426945933123,-0.0836041282960455,0.804234848862759
"Zfp830",0.190337705020582,0.306011734222265,0.16204333982769,0.844496150034677,0.161450263743011,0.804271984223447
"Pabpn1",0.301534308426262,0.323248673041294,0.285036915316831,0.835933926108628,0.284575532236104,0.804271984223447
"Helb",0.249050101399806,0.369471245414015,0.258932929388886,0.844496150034677,0.258591266088252,0.804271984223447
"Ftsj2",0.40151134790005,0.384215953651938,0.440688994178412,0.834734349625307,0.440699518727416,0.804271984223447
"Srpr",-0.119687519395633,0.318007914758458,-0.104246884529833,0.825293290629762,-0.10467534047049,0.804473555740547
"Pwwp2a",-0.345436807433211,0.298509004991299,-0.295236307632614,0.831601686591214,-0.295301810087041,0.804846706682857
"Pdzd11",-0.258182272368921,0.313029216014833,-0.220545818767049,0.840244282040103,-0.220807587722105,0.804846706682857
"Smug1",0.266615557994842,0.338516251224056,0.238940802418018,0.843122649089819,0.238726334487875,0.804848767192712
"Brsk2",-2.86950964004056,0.17749612564728,-1.42630183531465,0.796423650276491,-1.43012183755321,0.804848767192712
"Stx12",0.222378934075432,0.357932067634406,0.216659182071558,0.844947478748667,0.216087297789739,0.805326304614861
"Taco1",0.488116319747999,0.399309402620851,0.540727331836674,0.835933926108628,0.541068925856397,0.80614791586428
"Snapc1",0.239479016968308,0.332735367445223,0.228040941655022,0.849544082247269,0.227452344655052,0.80614791586428
"Nr1h2",0.0945250129931203,0.39391734234125,0.0950922037000899,0.816745386448664,0.09463384475883,0.806596393236777
"Dusp1",0.848289779103809,0.38238422162218,0.599686229093075,0.836726767436349,0.59713927705911,0.806596393236777
"Gm6548",-0.854411592746013,0.272590362216222,-0.674772307829706,0.832450319008954,-0.675347197914865,0.80661233685068
"3110082I17Rik",-0.336231181206483,0.302647773202882,-0.297664036985675,0.835644810184647,-0.29798740213333,0.80661233685068
"Polr2c",-0.125808610729546,0.369568219176579,-0.12426286702799,0.837720508955904,-0.124835048869733,0.806782083633941
"Il12rb1",0.620230258499997,0.324456026532451,0.567445663400825,0.834568758633002,0.567578249635035,0.806782083633941
"Tcf3",0.214942338497369,0.471113560430824,0.231738743802613,0.840244282040103,0.230564477807243,0.806851457919916
"Stim2",-0.486295520736348,0.35487706451002,-0.4891934061208,0.835694679151032,-0.490650665432761,0.806851457919916
"Rabggta",0.13373814540784,0.466874946618865,0.153998216471012,0.844486931246191,0.153821276305745,0.806851457919916
"Tmem143",0.467285346987151,0.361485776357821,0.481672273281429,0.835694679151032,0.481340300935426,0.806864930187227
"Tfap4",-0.175758867481613,0.38026853936892,-0.180894698531404,0.865026696261506,-0.181391740784797,0.806864930187227
"Slc44a2",-0.131053948326991,0.301746926906016,-0.104094798014631,0.817288412551866,-0.104265237539055,0.806864930187227
"Qrsl1",0.197160309890148,0.363977747374521,0.19789338864,0.849544082247269,0.197494684102411,0.806864930187227
"Paf1",0.206794561461161,0.355206420376293,0.173725105164524,0.843122649089819,0.173157822480892,0.806864930187227
"Itga3",0.795617773716143,0.333242413887375,0.838428039377897,0.825293290629762,0.840997757731229,0.806864930187227
"Etohi1",-0.649256734687941,0.356316240875453,-0.613069139641428,0.832547841752508,-0.614961044716765,0.806864930187227
"Cdc23",-0.154881204162387,0.31807689287041,-0.128647941696867,0.82692273854424,-0.128951731434597,0.806864930187227
"Bbs2",-0.609228322490182,0.241451678866212,-0.435013809213513,0.832532996744642,-0.434806769031701,0.806864930187227
"Arl4a",0.23992587658572,0.336378123661418,0.234112427405463,0.847616007475003,0.233679132889145,0.806864930187227
"Akap10",-0.188624821311352,0.351071089454436,-0.183515298785774,0.855089040715402,-0.183996800143147,0.806864930187227
"Ube2t",-0.537161077960192,0.415792494687537,-0.611877722859516,0.836020303830297,-0.613904996600896,0.807098800081215
"Ube2l3",-0.0996607296855041,0.423100177505259,-0.103638013376461,0.819502935870871,-0.104244247579898,0.807098800081215
"Srsf6",0.179318083908522,0.407362034839513,0.167732769731254,0.830159150809002,0.166675036648357,0.807098800081215
"Rasl10a",-1.3418850791435,0.19031559106492,-0.847045009848099,0.825293290629762,-0.851670594887139,0.807098800081215
"Rab33b",-0.231533419481955,0.483679323322044,-0.264325539092669,0.843122649089819,-0.265019464850826,0.807098800081215
"Prmt1",-0.113772212991969,0.354678104523519,-0.102725620567611,0.819306171006657,-0.103072860332342,0.807098800081215
"Phrf1",-0.198638007931278,0.335743941384527,-0.172978744790771,0.84341848743433,-0.173179079048804,0.807098800081215
"LOC100049077",-2.29825949049794,0.128702516123738,-1.26629506066839,0.799487808992324,-1.27064730299739,0.807098800081215
"Lmbr1l",0.178595886697494,0.440878065885411,0.179165458662502,0.84351599690378,0.178792154174241,0.807098800081215
"Inpp5f",-0.130789084979211,0.31496474722614,-0.114114919262311,0.835933926108628,-0.114560813393639,0.807098800081215
"Ccdc181",0.285318121438205,0.341958450316318,0.282459929017017,0.839427722242818,0.282127571449256,0.807098800081215
"Ccdc12",0.107893151466885,0.429892137023418,0.116667584514051,0.824803875470643,0.115974486161459,0.807098800081215
"Casz1",0.53593645039784,0.310395254640018,0.488059360412155,0.832561446232997,0.487705560207307,0.807098800081215
"Aff4",0.198619479853731,0.388406679282153,0.214073849940748,0.849583722223051,0.213662262893356,0.807098800081215
"2810021J22Rik",0.318405218334456,0.349846207339928,0.322900856827078,0.835694679151032,0.322577267521263,0.807098800081215
"Prune",-0.302747143120718,0.32021791126734,-0.269774649095612,0.84351599690378,-0.270120232465477,0.807106802019103
"Rexo1",0.284085699485633,0.30605800843809,0.200053391631705,0.843122649089819,0.199059309775873,0.80710745228843
"Ttc13",0.212647587314104,0.354262580569562,0.207609036293214,0.846870750983957,0.207018745708398,0.807285999642291
"Ogg1",0.262465973706603,0.539553546922815,0.374107839663897,0.831338689651003,0.374586294584815,0.807285999642291
"Zfp874b",-0.372351313547902,0.27913581104563,-0.295121231667517,0.834568758633002,-0.295078053013174,0.807516331664452
"Tmem18",-0.233744363281396,0.374475429427699,-0.24528333954463,0.849583722223051,-0.245856674485848,0.807927219336151
"Slc15a3",-0.48810533118159,0.315072547676511,-0.453597502956664,0.836726767436349,-0.454393039454063,0.807927219336151
"Eprs",-0.187747844328347,0.298533757980718,-0.145461143774993,0.829189173015084,-0.145517509106791,0.807927219336151
"Cnnm4",-0.116003871142341,0.356015222649283,-0.109666336251675,0.835933926108628,-0.110169562749985,0.807927219336151
"Ndufb9",-0.12890045013493,0.390863219544483,-0.128211889679821,0.835694679151032,-0.128896010767609,0.8084751678976
"Gpatch1",0.196804585400386,0.307920411224984,0.161875071695709,0.845871238070888,0.161311032861968,0.8084751678976
"Gm3414",-0.723792168710479,0.322128763729029,-0.722006008758542,0.834568758633002,-0.724431511372049,0.8084751678976
"Ccdc126",-0.416138840155949,0.332026279908859,-0.384233569067778,0.836020303830297,-0.38540683657324,0.8084751678976
"Zfc3h1",-0.256279000956671,0.363751052383198,-0.232592563852649,0.84351599690378,-0.232930573001885,0.808945478389155
"Rab1",-0.134355386404249,0.348422493783356,-0.124443675196114,0.836020303830297,-0.124788217752119,0.808945478389155
"Pds5b",-0.24632785792637,0.378534620471906,-0.258215396899412,0.843494775353839,-0.258866891490293,0.808945478389155
"Hsf1",-0.114589794161368,0.406577386097485,-0.114641621327682,0.830777730836631,-0.115383400160711,0.808945478389155
"Fn3krp",1.86658743427071,0.146686125556424,1.01772172011836,0.819306171006657,1.01884167507842,0.808945478389155
"Slc25a15",-0.289024202979432,0.382613368251324,-0.300473367539949,0.838480939887725,-0.301101586306463,0.808968851735205
"Mcm2",-0.230457959801194,0.328583182109312,-0.203000747943608,0.847667669291581,-0.203316610298714,0.808968851735205
"Tyw3",0.329085919953575,0.432584646707286,0.365828833452237,0.831842904954089,0.364841759261761,0.80903783907426
"Tespa1",-0.221633859837856,0.40392950085223,-0.241625375543816,0.847667669291581,-0.24230650880918,0.80903783907426
"Sdha",0.080962990610443,0.353378490785704,0.0776622807862975,0.849583722223051,0.0772798172291383,0.80903783907426
"Plcb3",0.371667181462361,0.38311021687711,0.396581460664193,0.843122649089819,0.396609846572177,0.80903783907426
"Ccdc53",-0.178793841921131,0.366139089514984,-0.177961808770811,0.868177388763261,-0.178465433168627,0.80903783907426
"Papd5",0.475432948946476,0.266007520799973,0.357570143853098,0.830777730836631,0.356966285215857,0.809094916900656
"Ptbp3",-0.178643024066591,0.354321995596396,-0.165047705193465,0.846721043027418,-0.165345596483828,0.809181277733329
"Prrg4",1.10059481850445,0.260574140248635,0.949216551102998,0.820526064746692,0.952925613637,0.809225966063604
"Ak3",0.164516305618018,0.328969235468844,0.145349095096924,0.850819212422471,0.144777352159726,0.809225966063604
"Xrcc5",0.280126790471798,0.46925773506534,0.309445249495744,0.838480939887725,0.308121097207844,0.809477899793919
"Thbs1",-0.44506868691417,0.820272286010557,-1.78200304621338,0.572603073784002,-1.79047881346075,0.809477899793919
"Rbm47",0.0900667099553241,0.407194083632819,0.0943907236626131,0.824803875470643,0.0939133377878036,0.809477899793919
"Mpp6",-0.507212551806953,0.326075828604141,-0.482691190944225,0.841236582236055,-0.483610807120108,0.809477899793919
"Cltc",-0.171811661490882,0.325544536329536,-0.146171463024139,0.849544082247269,-0.146479399663409,0.809477899793919
"Armc6",-0.242464551134762,0.379559073758826,-0.252782608718066,0.849583722223051,-0.253319960302356,0.809532366590523
"Arl2",0.19820490172519,0.374399762041894,0.188326085101953,0.847616007475003,0.187614176913633,0.809532366590523
"Acap1",-0.0855931442896241,0.44415367466934,-0.0951306647278133,0.820568898995782,-0.0957870702636484,0.809532366590523
"Pafah2",-0.587276922034735,0.361598323216926,-0.600907709718531,0.839427722242818,-0.602439509865277,0.809537774485957
"Nmt2",0.0888546736960389,0.299549889291466,0.073153343966592,0.858510276035832,0.0726686330995801,0.809537774485957
"Naa10",0.197316083999691,0.367220187503503,0.186390544205321,0.849388066308522,0.186138841862022,0.809537774485957
"Akr1b10",0.253344661265115,0.366585552476828,0.259374100150095,0.843122649089819,0.259102885592321,0.809833006598295
"Trim23",-0.282706104308397,0.422131571340405,-0.311021950253758,0.834725129975543,-0.311738721579639,0.809852301556936
"Psmd4",0.0694202873737595,0.566308041097979,0.0974545422604105,0.821963502884673,0.0967003315139878,0.809852301556936
"Nedd9",-0.125422571251824,0.338108198306884,-0.109200950306817,0.825293290629762,-0.109454193030811,0.809852301556936
"Eef1a1",0.0434714619586014,0.438807779642072,-0.0635062952176475,0.93977462761561,-0.0640862065518986,0.810097646007678
"Zfp560",-0.519475705855618,0.33488396026269,-0.462456918694343,0.835933926108628,-0.464304397773158,0.810170495642328
"Hyls1",0.321447801245073,0.321041706183543,0.295254399954115,0.837257544239396,0.294749294718725,0.810170495642328
"Fundc1",0.0994731961904058,0.6462728764271,0.166436544498581,0.833432937511473,0.166509492546621,0.810170495642328
"Slc7a1",0.158226434848229,0.365516226759868,0.149131716099511,0.849583722223051,0.14843166012535,0.810287450872808
"Setx",0.253170339368459,0.367840474001979,0.238780632677322,0.849544082247269,0.238590242617066,0.810287450872808
"Rnf4",-0.140318645892895,0.234758758832742,-0.0982437689240881,0.819502935870871,-0.0985016759147049,0.810287450872808
"Hlcs",-0.318952557068722,0.509350123646406,-0.380585021775109,0.832547841752508,-0.381409443984839,0.810287450872808
"Gpaa1",0.170800623134561,0.477027164759726,0.191864245937635,0.844947478748667,0.191870551182615,0.810287450872808
"Gas8",0.365236157008975,0.387961595949804,0.392884902346802,0.843719558830013,0.392895080774906,0.810287450872808
"Exosc4",0.128224474808246,0.379271866945762,0.12470933431887,0.834169717252245,0.124031074927209,0.810287450872808
"Cox8a",-0.113559924595203,0.358993138807008,-0.103686555698458,0.830777730836631,-0.104387786147438,0.810287450872808
"Alyref2",0.263189667142457,0.412789610760406,0.271582456538994,0.843122649089819,0.270676483581366,0.810287450872808
"Akr7a5",-0.124564756670571,0.446171051460069,-0.142880774839512,0.857377652365526,-0.143496969347204,0.810287450872808
"1110019D14Rik",0.828258389628998,0.369749109685422,0.874312734338741,0.827942855214632,0.877433628848812,0.810287450872808
"Ubac1",-0.339796215312312,0.406003330346445,-0.343263039230308,0.832795407056943,-0.343750906898155,0.810291909465675
"Ap3s2",-0.181039645223533,0.366261145319944,-0.171477472225911,0.851667325137695,-0.171867778598171,0.810291909465675
"AU041133",-0.365186043622955,0.352761345593118,-0.331863822801615,0.835694679151032,-0.333266473520511,0.810485186920775
"Glce",0.506843884595423,0.342998476281655,0.480522999931744,0.840244282040103,0.48074852399734,0.810564446425785
"Atp5sl",-0.147367005694479,0.468064945199701,-0.171261039044972,0.846870750983957,-0.172100954829497,0.810564446425785
"9530027J09Rik",-0.553914116828791,0.3550807662255,-0.54466652972151,0.843122649089819,-0.545618417247432,0.810564446425785
"Scamp3",0.0873195430067977,0.521204404787583,0.110376066601255,0.819306171006657,0.110246541518879,0.811023042494398
"Pin1",-0.137161437539022,0.332933316609883,-0.114516467004702,0.826181833567911,-0.114762946052251,0.811164612128453
"Snx29",0.350554555469706,0.343818789503071,0.344202217390173,0.840244282040103,0.343811278943009,0.81152874483254
"Ddx3y",0.123295699168726,0.477200300024384,0.146651103810494,0.850113438847549,0.146363264039554,0.811783049453499
"Pigyl",0.2533263653107,0.351163807127015,0.238011103193513,0.849544082247269,0.237617676367278,0.811854294732603
"Ndufa8",0.112162074914092,0.402051262139132,0.117950263548469,0.841236582236055,0.117422936378999,0.811854294732603
"Ccdc82",-0.252022255605524,0.325737527223716,-0.203522737448531,0.846721043027418,-0.203697376022677,0.811854294732603
"Kank3",-4.45703535403456,0.0333026194632417,-2.18291583235933,0.403120167456806,-2.19609179957485,0.812138557574365
"Sclt1",0.501985128141262,0.502946781472684,0.687659550855919,0.837712086249491,0.689370899992412,0.812147938030371
"Smad7",-0.614446574957478,0.369625398193373,-0.625319136950292,0.842888169957072,-0.626621177177088,0.812308760300677
"Vapb",0.725329671436922,0.293355381913124,0.55713888269638,0.835933926108628,0.55809905358044,0.81247540818945
