"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"Zgrf1",-1.86923821887096,0.195143831866739,-0.8744273759851,0.873293898385511,-0.867211048785865,0.888928066407728
"Zfp661",-0.163919246816464,0.786175806095512,-0.417646614202599,0.880602449820508,-0.412252048370087,0.888928066407728
"Zeb2os",0.605161203733328,0.297672874020967,0.46284976938003,0.894798982171171,0.468920677708033,0.888928066407728
"Trp53rkb",-0.310201036065619,0.757491192844607,-0.810728314019123,0.87211910049561,-0.808883738233461,0.888928066407728
"Tpr",-0.141862007603958,0.284720247445813,-0.0990872661301768,0.875306298329563,-0.093605601397365,0.888928066407728
"Tbc1d13",0.351879256548477,0.392960001874732,0.279301235090062,0.892207894482626,0.283228734837275,0.888928066407728
"Rfesd",-0.177431135267354,0.542462029927802,-0.225640689823752,0.892361602718168,-0.221030580357474,0.888928066407728
"Plcb3",0.471542143193592,0.315649605239591,0.358353225804917,0.893194693545472,0.36276177491521,0.888928066407728
"Pef1",-0.251561537876385,0.456105045233001,-0.21727758104607,0.881956538301254,-0.211129168249739,0.888928066407728
"Fem1c",-0.307215765072436,0.582594123161788,-0.362521791004432,0.884306685260108,-0.359775027122828,0.888928066407728
"Eif3l",-0.124597496229469,0.330594979000695,-0.0902743873416982,0.87575314028108,-0.085321006531351,0.888928066407728
"Echs1",-0.100930849080738,0.595162006931149,-0.145051037422072,0.893194693545472,-0.139767547564697,0.888928066407728
"Chd9",-0.169913853006478,0.479289408606573,-0.183104209524669,0.885099109425147,-0.177389180028629,0.888928066407728
"Cd84",-0.160660921667826,0.315717767253235,-0.119677008867259,0.877545892213717,-0.114044130817133,0.888928066407728
"Atp6v0e",0.00566726542182394,0.949217296949155,0.0597218249824736,0.91504611591681,0.0652472642146127,0.888928066407728
"Apba3",0.176903172291048,0.43359633469913,0.145284640051182,0.900088641650161,0.150329924015648,0.888928066407728
"Txlna",-0.167643914542323,0.331507645712223,-0.123853755477127,0.87982803810602,-0.119377065438611,0.888955699557682
"Rap2a",3.10004389068312,0.108042754879079,1.15357542465118,0.86716161938657,1.16530971557275,0.889015654742384
"Ppia",-0.0606009627766575,0.324500806549657,0.0439508699545786,0.940500005471062,0.0491881003692686,0.889015654742384
"Zfp775",0.508633923067508,0.330657752606409,0.316828576717406,0.887522124815238,0.321437124062319,0.889625417935394
"Zfp41",-4.11608973805506,0.0349738038538265,-1.78470823931933,0.537318804326111,-1.78773572524287,0.889625417935394
"Zdhhc5",-0.25206338756462,0.516353842297227,-0.296105133150732,0.885875326695297,-0.292113870582333,0.889625417935394
"Yes1",1.10804567861992,0.255461346403458,0.679866714290018,0.880602449820508,0.686645237636012,0.889625417935394
"Wac",-0.0929287813930753,0.619742236886936,-0.140265074711283,0.893194693545472,-0.135115926442159,0.889625417935394
"Strip1",-0.13209420784586,0.439360785511961,-0.129106640241461,0.89041595083598,-0.123539087695956,0.889625417935394
"Rps19bp1",-0.163542689514032,0.510649276690844,-0.184899764659116,0.881125247687267,-0.178903606523631,0.889625417935394
"Rnaset2a",-0.180807375160213,0.461342145336069,-0.131472594746902,0.882711045511878,-0.125045337218945,0.889625417935394
"Ptges2",-0.513169604829918,0.56464393291828,-0.790512059398716,0.873293898385511,-0.788643393664553,0.889625417935394
"Phb2",-0.123066099000858,0.309980167091571,-0.0876606444410212,0.879197989752779,-0.0824878062398746,0.889625417935394
"Oxsm",0.279327275692038,0.375791534811341,0.21425429608512,0.897839904443867,0.219356078662665,0.889625417935394
"Nek9",-0.153200277059371,0.50305272166965,-0.174018283597748,0.889745958985906,-0.169610321327569,0.889625417935394
"Mrpl12",-0.118184931562118,0.425622165681108,-0.115325088430345,0.897024999612163,-0.110293262382339,0.889625417935394
"Grina",-0.157713751160049,0.404487413799331,-0.123573208203358,0.877783411987556,-0.118143736292717,0.889625417935394
"Eif2b4",0.10546717974051,0.495221000048634,0.109908521756252,0.907668366844642,0.114723557718601,0.889625417935394
"Dtx2",0.174756785212078,0.404558552479922,0.151776108381796,0.905514568119578,0.156364191120027,0.889625417935394
"Ctsb",-0.00101892759752253,0.98933412128957,0.0466334495248542,0.941655142121133,0.0519999982711108,0.889625417935394
"Csrp1",-1.51601277235542,0.135169898214457,-0.911095245432182,0.683422834698248,-0.901500083826101,0.889625417935394
"Cep19",-0.172998616067005,0.528728872689073,-0.209390598136454,0.892207894482626,-0.204927887391939,0.889625417935394
"Arl6ip4",0.0817694431269436,0.58655187867821,0.105138060485842,0.905207977526391,0.110587063466141,0.889625417935394
"1110004E09Rik",0.197937054647515,0.391777905047587,0.16853100972506,0.900128198001821,0.173072028608581,0.889625417935394
"Spc24",0.577421304252524,0.368724216614392,0.470891860332243,0.893194693545472,0.474944746110915,0.889870019500841
"Nubpl",0.393533854039416,0.416565901995291,0.351966523571727,0.893194693545472,0.358378907750968,0.889891119624403
"Pigk",-0.195400047500605,0.407811206536469,-0.163631941133944,0.881125247687267,-0.157408973879664,0.89003567970362
"Ago1",-0.255451511234224,0.504095463854216,-0.293821207525043,0.884627253517121,-0.287800317816222,0.890343173796478
"Traf1",0.164093004184439,0.412480757057207,0.138232191607376,0.900877670638512,0.14271772813599,0.890789157423821
"Zfp738",0.539027172553198,0.314666234088295,0.420812539072384,0.897024999612163,0.425910931095395,0.891071719920345
"Ssna1",-0.135689442843239,0.332351120646364,-0.103702446570013,0.881972149286893,-0.0985460006474722,0.891071719920345
"Sec22a",-0.176911884139783,0.572672982803438,-0.237396662658724,0.891843821940521,-0.232295546025163,0.891071719920345
"Ccdc115",-0.105277987340429,0.540402554744912,-0.126133569486788,0.893909940636347,-0.121042189223467,0.891071719920345
"Sav1",0.713087791665317,0.299619320420528,0.513105917741133,0.893194693545472,0.518231631845449,0.891243491378939
"C230091D08Rik",0.740525034792795,0.349764392378225,0.621994273761533,0.887522124815238,0.629911396914635,0.891243491378939
"Zfp131",-0.140804954053073,0.543535732212902,-0.18351695992891,0.897591546066494,-0.178435982999681,0.891342467155921
"Cdc26",0.167138765250939,0.369011831260774,0.135668229817492,0.908711664747458,0.140616112413427,0.891694656384316
"Eif3m",0.0337823613449473,0.768771728840615,0.0786841414747822,0.900300398803202,0.0839243144225556,0.89217342919731
"Mcts1",0.195567653487296,0.34791547390257,0.151527427424728,0.905207977526391,0.156663434503078,0.892292059266949
"Csf2ra",-0.135084691035475,0.537080883273139,-0.172829833735362,0.895436959594967,-0.167633547384311,0.892356412599593
"Ccdc71l",0.858291015446472,0.299690790549527,0.546415539283246,0.892334867179279,0.55507888622663,0.892356412599593
"Zfx",-0.138079534372025,0.515545701133321,-0.161348591221985,0.897839904443867,-0.155845696681402,0.892382952754093
"Zfp68",-0.11804280737849,0.576569707148183,-0.147740780881986,0.895436959594967,-0.142923357458779,0.892382952754093
"Zfp429",-0.179196069253486,0.547441264745067,-0.233788875444757,0.893194693545472,-0.228530099097016,0.892382952754093
"Tsr2",-0.191847470905959,0.494618723974785,-0.20870736184292,0.893194693545472,-0.202813293690687,0.892382952754093
"Top1",0.100622440475473,0.509149457582417,0.107172747125019,0.907720125918507,0.112003662866593,0.892382952754093
"Tnks1bp1",-0.252928401629626,0.831971096393243,0.629321575084526,0.89161036674685,0.631769087895797,0.892382952754093
"Suco",0.199586749252103,0.450368800227929,0.185693364528952,0.903144993730269,0.191468462891006,0.892382952754093
"Serp1",-0.0580255134410521,0.271132200660176,-0.0445731042773036,0.955585117268322,-0.0394876394376928,0.892382952754093
"Scaf8",0.275401268912551,0.376776016819451,0.216007058994465,0.898148147410872,0.220972796858847,0.892382952754093
"Rbbp5",-0.138144203706877,0.575146906478495,-0.183236146515998,0.897591546066494,-0.17862185721262,0.892382952754093
"Ralgapb",0.413087858961714,0.296937565668489,0.287944232374701,0.897205689259696,0.293603063739968,0.892382952754093
"Oat",0.0512248071042318,0.663089558750675,0.0769538110726496,0.905207977526391,0.0820383310487248,0.892382952754093
"Ncoa1",-0.137436558321096,0.560095055387525,-0.172814212087021,0.893194693545472,-0.167892714233069,0.892382952754093
"Mylip",-0.154969019158324,0.365101798793669,-0.125195351749398,0.888579170142867,-0.119469956461277,0.892382952754093
"Mrpl16",-0.174549329121684,0.544884276482294,-0.216242155410939,0.893194693545472,-0.210802256713128,0.892382952754093
"Med8",0.0655588032368462,0.631092550229813,0.0958262953347084,0.905207977526391,0.101090044993852,0.892382952754093
"Kif13a",0.530162158893305,0.300323694510229,0.400996992708606,0.897591546066494,0.40634988233364,0.892382952754093
"Hsd11b1",0.813068288972989,0.339307841390757,0.56590803767865,0.891843821940521,0.572772514883662,0.892382952754093
"Gm10785",0.718984604498489,0.305364747158139,0.566829691148876,0.893194693545472,0.572610238358744,0.892382952754093
"Gadd45b",0.409253834262718,0.537788146820409,0.436664495074621,0.893194693545472,0.445029821240623,0.892382952754093
"Ccar1",-0.130740828360615,0.329037135671873,-0.0970977106691539,0.879982902114943,-0.0921693065855673,0.892382952754093
"1810043G02Rik",0.478583369255985,0.345869291515859,0.33618608398133,0.896086756679553,0.341601071200655,0.892382952754093
"Tvp23b",-0.148522691922967,0.469028027977197,-0.138854664653638,0.891843821940521,-0.133256933331797,0.892415235249983
"Trim14",0.19036941691744,0.435224708812757,0.172520919083758,0.901890633457909,0.178318727262963,0.892415235249983
"Snhg20",-0.113205054458414,0.558072118675206,-0.148152389569435,0.900088641650161,-0.143046640291808,0.892415235249983
"Fam104a",-0.168725093363151,0.695069018976824,-0.229852340634439,0.894798982171171,-0.222808014334476,0.892415235249983
"E130317F20Rik",-0.468524038880173,0.563324797216606,-0.652920433717099,0.880377940525143,-0.647838113681794,0.892415235249983
"Colgalt1",0.220957474236929,0.367720195433289,0.172850035547065,0.906338834195969,0.178138316310879,0.892415235249983
"Cfh",-0.0648756953710086,0.929539419444929,-0.452738827015281,0.884349448363021,-0.446486201297676,0.892415235249983
"Birc6",0.0378713859293311,0.765883766139844,0.0825721151003768,0.900131217400727,0.0881699368169799,0.892415235249983
"Agpat2",0.324849553727888,0.453699530629028,0.298498123847075,0.894573873659393,0.302149056502534,0.892415235249983
"Abhd13",0.479271758283268,0.306673993222246,0.359914632951556,0.897591546066494,0.365483665535857,0.892415235249983
"Rtn3",-0.117995873655813,0.304592497480784,-0.0837050892421137,0.879429020851262,-0.0788116606292761,0.892795231584998
"Pkn3",-0.417952449112324,0.488974364182856,-0.459088620943904,0.890568366134002,-0.452996959958928,0.892795231584998
"Pafah1b3",-0.11584338040899,0.288197195867276,-0.0808336807266267,0.878601753242764,-0.0757755206670085,0.892795231584998
"Larp1",0.219068667747031,0.468488328805385,0.19729156876969,0.901890633457909,0.203016133817392,0.892795231584998
"Gm20257",-0.29212899569315,0.528605644211264,-0.34524611483611,0.892361602718168,-0.341682786469965,0.892795231584998
"Gins4",-0.129081681131299,0.521548916486645,-0.152611465335802,0.897839904443867,-0.147089139182532,0.892795231584998
"Asns",-0.4098137590634,0.484148328420937,-0.437649066570939,0.887522124815238,-0.43139227119183,0.892891109619108
"Kidins220",0.221198098012122,0.3915499907572,0.184591375100899,0.906338834195969,0.189879504304178,0.89298304706766
"Fosb",0.675204344117293,0.388552674199484,0.5231334598878,0.893526723491494,0.527815828003612,0.89298304706766
"Rps13",0.00795983561041957,0.931672990142906,0.0625488797101804,0.905993670820255,0.0677343328332734,0.893001676012636
"Keap1",0.0826073366970688,0.703362501810375,0.119156325626506,0.900409787659528,0.125303709850988,0.89317009147748
"Zbtb44",-0.242439948173653,0.464389526919432,-0.240666460422722,0.893194693545472,-0.234731927294074,0.893456268899734
"Pus7",0.286839175696304,0.449424904373522,0.224979572705476,0.900300398803202,0.229629459069001,0.893456268899734
"Pick1",0.209888026445227,0.438396934336418,0.173981539874173,0.899462013997888,0.178196104400744,0.893456268899734
"Ostm1",-0.130217839422083,0.390089935114801,-0.109567723157128,0.885920379539566,-0.104750897811477,0.893456268899734
"Ect2",-0.643910027359414,0.510166716255763,-0.638398614197034,0.884349448363021,-0.636785893571172,0.893456268899734
"A230050P20Rik",-0.45089846242097,0.302839401717746,-0.25543107288138,0.894573873659393,-0.248064232658021,0.893456268899734
"C030039L03Rik",-0.617479834904609,0.613887771700698,-0.76509962720184,0.878755848003949,-0.766645281239763,0.893638582779741
"Spata5",-0.168591924410442,0.546752449747894,-0.214725019650774,0.89585954494985,-0.209420365245228,0.893987319303298
"Kdelr1",-0.169966086748882,0.532854987647605,-0.207252528807291,0.895861816971241,-0.20178199968966,0.893995578149497
"Snrnp27",0.10733985249847,0.50238749738475,0.108667859982522,0.910092915658888,0.113453211550134,0.894062424112412
"Cntrob",-0.448298395370616,0.408191165434342,-0.362071522612635,0.892334589739963,-0.359479086747272,0.894062424112412
"Chst7",-0.261049458059796,0.41884689125649,-0.211028497489415,0.894798982171171,-0.207466605164728,0.894062424112412
"Abt1",-0.333781507782756,0.425219399691742,-0.247967688517682,0.89778370913597,-0.245104887173813,0.894062424112412
"Insig2",0.118112547385117,0.463051395449927,0.111477176385899,0.910028248673038,0.116849837747728,0.894099139143133
"Slc8b1",-0.156567119250706,0.588895226226116,-0.207869740657599,0.896413953617759,-0.202138910686341,0.894101696440921
"Phf13",0.446025104582539,0.446649390628555,0.426628532560643,0.897205689259696,0.430507132220399,0.894101696440921
"Phax",0.176845584003694,0.392582257846627,0.143600505738758,0.907668366844642,0.148626626869825,0.894101696440921
"Tfcp2",0.51602164937177,0.307063916025629,0.379000229211873,0.897839904443867,0.384007607367755,0.894235889566303
"Syt11",0.330545606475348,0.424444261529332,0.293322321572199,0.897591546066494,0.297273318232023,0.894235889566303
"Rsl1d1",-0.132290881109165,0.276818170603378,-0.0876756430408825,0.877783411987556,-0.082464232430901,0.894235889566303
"Mrpl41",0.165829787917557,0.467050590378636,0.159082985494249,0.905207977526391,0.164854111494468,0.894235889566303
"Ikbke",0.165958675565265,0.401182603337609,0.136358680762785,0.907491544956053,0.140951466379352,0.894235889566303
"Gtpbp10",0.378724874240245,0.346545283836176,0.301500419391012,0.899462013997888,0.306206912291227,0.894235889566303
"Crocc",0.849929796086184,0.321917800162812,0.683260587648212,0.885920379539566,0.689257485729485,0.894235889566303
"Bend5",-0.130991638430897,0.561534933189056,-0.174813692842077,0.899742364482151,-0.169620643118885,0.894235889566303
"Atp8b2",0.209983169766191,0.364194485649118,0.166479710047617,0.907668366844642,0.171510845837339,0.894235889566303
"Atp1a3",-2.61775753892858,0.346929240326034,-1.95213346245539,0.619115681679465,-1.94399652807277,0.894235889566303
"Alad",-0.119310352856344,0.490993297635228,-0.120784923651636,0.896086756679553,-0.115492665076249,0.894235889566303
"Aif1",1.1906983770354,0.242063676689574,0.826309126307584,0.876092973357013,0.837186406268911,0.894235889566303
"Sft2d3",0.973905252595869,0.27668636651514,0.647997510732164,0.887917570013719,0.653727104788018,0.894518351207327
"Khdrbs1",0.296968674183239,0.357976548468263,0.210730537008811,0.903144993730269,0.216523100258904,0.894518351207327
"Fastkd5",-0.168576976441846,0.589580952283212,-0.230304997627478,0.89653106157164,-0.225499460775495,0.894518351207327
"Pak2",0.0412073573645113,0.79536627608744,0.0933577194423234,0.901890633457909,0.097718119314217,0.89534650541823
"Ldlr",0.522493923433313,0.358823998980471,0.40964998310026,0.897839904443867,0.41382709667558,0.895614186448734
"Rhot1",-0.252132694233393,0.378935378493448,-0.180988550820409,0.893526723491494,-0.174399262171116,0.896038774585685
"Agpat1",-0.107976510369792,0.530002066340541,-0.121664224126043,0.897205689259696,-0.116143643487094,0.896038774585685
"Coa4",0.224001991394752,0.354344758506311,0.176343087853725,0.907668366844642,0.181633606819866,0.896119468390735
"Aip",0.0409752720228536,0.720548083605529,0.0727097400747668,0.905207977526391,0.0777776798536414,0.896119468390735
"Parp9",0.20513504412045,0.459565104386023,0.169914176982618,0.905993670820255,0.173912443816222,0.896149629971842
"Map2k5",0.379381737338968,0.398402266162609,0.297236060967485,0.897839904443867,0.304082077926473,0.896149629971842
"Loh12cr1",0.207141870086273,0.458665821165361,0.194439250875543,0.906282594640759,0.200358868855237,0.896149629971842
"Gosr1",-0.124764717839381,0.631559899442017,-0.170124300602979,0.899742364482151,-0.165836813274514,0.896149629971842
"Cmc4",-0.174087973957955,0.728547183761817,-0.350407971493178,0.894377395077564,-0.345754394665715,0.896149629971842
"Chst14",0.828646244439323,0.267804447064865,0.565561210061817,0.897205689259696,0.573146866408533,0.896149629971842
"B020031M17Rik",1.92447866244351,0.158796934771541,0.884445821661331,0.877545892213717,0.894190444731316,0.896149629971842
"Ticam1",0.180266127484057,0.38960948864009,0.138859078858778,0.910201947312097,0.144002178518826,0.89656196640086
"Nup107",0.16398872416183,0.38628986786322,0.132422199312183,0.912269526104308,0.137829201481834,0.89656196640086
"Btbd9",0.154861979883682,0.41469759317457,0.120692965879683,0.907668366844642,0.125820742829773,0.89656196640086
"Akt3",0.431815223126579,0.341983826438903,0.339562017514677,0.900300398803202,0.345664797107493,0.89656196640086
"Suclg2",0.068942322012953,0.639946201396894,0.0973938018690252,0.906338834195969,0.102541384576737,0.896668359548473
"Naa15",-0.160680563706072,0.551312855558302,-0.207608472198166,0.897591546066494,-0.202293418443786,0.896668359548473
"Hk1",-0.15333204496216,0.486903331301467,-0.144211682154079,0.897591546066494,-0.140170158637167,0.896668359548473
"Ift122",0.406170897154249,0.652653292622378,0.581064869334508,0.894377395077564,0.583685116946312,0.896759863344767
"Twf1",0.0322288492558336,0.772675678864819,0.0715942726070084,0.907665686760425,0.0766981507812437,0.896782447444214
"Sod2",0.0379262028251945,0.792558832074993,0.0825718740062695,0.901890633457909,0.0872019415904364,0.896782447444214
"Pot1b",-0.304294276401913,0.580614314427703,-0.426161043071111,0.897205689259696,-0.4223522846257,0.896782447444214
"Pitrm1",-0.173655071089953,0.547933637232247,-0.196304313727014,0.899173497926283,-0.192305167358878,0.896782447444214
"Nrip1",-2.88557871527614,0.134585174405038,-0.851171045611197,0.883698591629929,-0.842772763011128,0.896782447444214
"Ninj1",0.165526516064181,0.523972468938305,0.160224402354836,0.907668366844642,0.166463182510471,0.896782447444214
"Mblac2",0.331394988223479,0.343926528696769,0.253271130617185,0.900088641650161,0.25829097204443,0.896782447444214
"Gcnt7",-0.428747436847464,0.578078089344287,-0.634287748442148,0.885135233327052,-0.630586221527731,0.896782447444214
"Gcn1l1",-0.098871389113131,0.579639401264849,-0.133526173407968,0.897950198434017,-0.12822929516537,0.896782447444214
"Fxn",0.167310126541198,0.382933496213072,0.136708483209383,0.911973189569024,0.141736404661205,0.896782447444214
"Fam63a",-0.128638119370361,0.563414310459713,-0.168478194851935,0.897839904443867,-0.163070550509287,0.896782447444214
"Dis3",-0.297223025818756,0.600862203887542,-0.444588809658441,0.897205689259696,-0.439151558508554,0.896782447444214
"BC020402",0.829004879342473,0.363133678509072,0.553641668821826,0.895431523655801,0.556738715624237,0.896782447444214
"Aph1a",0.0562205770540567,0.665714775308284,0.0895494406183085,0.907668366844642,0.0945918040848461,0.896782447444214
"Adgrl1",-0.518531254337617,0.497295290606891,-0.580258390436257,0.890671606065192,-0.574179309440379,0.896782447444214
"Ada",0.347289063118458,0.341440849579362,0.262700057336183,0.899050808566065,0.267397204768473,0.896782447444214
"Slc25a42",-0.2803201125675,0.641903342198944,-0.348479419426453,0.893194693545472,-0.345944841498962,0.896951887597859
"Ddx46",-0.12419159601147,0.555852987406806,-0.154761358787327,0.901598004949305,-0.149733385191195,0.896951887597859
"Zranb1",0.95617460006273,0.31580246342237,0.553878092322861,0.895182567258019,0.556981945211403,0.896983870707067
"Usp31",-0.4683168954738,0.532660826806799,-0.558088832714024,0.893194693545472,-0.555527990547596,0.896983870707067
"Chd1l",-0.153225742032155,0.620709052763955,-0.202358722312474,0.897839904443867,-0.198282448582836,0.896983870707067
"Stat1",-0.146990434675581,0.353674212503431,-0.107398470373847,0.890115705496189,-0.102826425489656,0.896994241342301
"Wdr6",0.140319345497494,0.468274246794884,0.124196916857944,0.907668366844642,0.129225552722514,0.897727932803377
"2700097O09Rik",0.625316404836807,0.334118333873879,0.426518116123934,0.897839904443867,0.434058729057222,0.898108311065559
"Desi2",0.439199446867427,0.332359580435774,0.320820212822795,0.901339671479112,0.32708973684378,0.898473905567475
"Xrcc6bp1",-0.375164899815286,0.537562881623268,-0.368994003535505,0.890906222044057,-0.361316137012948,0.898516180320034
"Slc25a19",-0.157891228932449,0.244082324352311,-0.0851181070717383,0.878723180371569,-0.0794335057491688,0.898516180320034
"Scrn2",0.260954765094971,0.383653196116241,0.191768105825636,0.90707210029586,0.196892518342123,0.898580191819607
"C2cd5",-0.241156215690788,0.573869642278727,-0.249200336197406,0.897839904443867,-0.246156780354791,0.898580191819607
"Zfp143",0.41058321497178,0.393067129619455,0.235632127815682,0.905207977526391,0.239480614097001,0.898680573096249
"1700028E10Rik",1.04959789682353,0.272735926883873,0.768718620110782,0.882008563743495,0.77740812616538,0.898680573096249
"Srp14",0.0475732625836764,0.689165255580535,0.0796267095452319,0.907668366844642,0.0848106134210267,0.898853655461045
"Trim3",-2.59100586277928,0.164036300911584,-0.918973188128626,0.880166295216019,-0.922433952605349,0.899182445847467
"Tm2d2",0.0706193474510242,0.628146507652199,0.093942848168778,0.907668366844642,0.099115198046127,0.899182445847467
"Angel1",-0.264128047762883,0.500619084785775,-0.277892293623957,0.89653106157164,-0.274184252011036,0.899346635332106
"Sorbs3",1.84832076337213,0.404392364257691,-1.04373547845859,0.87982803810602,-1.03871858137295,0.899448415204294
"Myo6",-1.07419773544334,0.39456224577446,-0.938792912025724,0.873293898385511,-0.942965779643754,0.899448415204294
"Cyb5d1",-0.332435923514212,0.583290006949666,-0.479991419903043,0.897591546066494,-0.475222020280674,0.899448415204294
"Zfand3",0.522486908361001,0.344171154317685,0.306513393995226,0.897839904443867,0.310791761760979,0.899479055372315
"Itch",-0.193862845546782,0.518751276007992,-0.22532837582812,0.897950198434017,-0.219697103117783,0.899479055372315
"Picalm",-0.130467254560642,0.547443469925752,-0.164761339582054,0.899173497926283,-0.159446315018925,0.899498273343007
"Ypel1",-0.734890417750708,0.496997007512387,-0.873853634629107,0.873482866399465,-0.871135833926483,0.899678910247123
"Tnrc6c",0.0337455490546485,0.780012049056347,0.0787878046347516,0.907668366844642,0.0837397096227303,0.899678910247123
"Psat1",-0.227542754659181,0.654720562894529,-0.355360309965538,0.897839904443867,-0.351542273092933,0.899678910247123
"Nudt18",-0.153463702147079,0.475328690280384,-0.150572833225902,0.897205689259696,-0.144621803299338,0.899678910247123
"Lmo4",0.195955136984966,0.596334151748936,0.240613852993385,0.905514568119578,0.247353083944437,0.899678910247123
"Itgam",0.21646853185929,0.454899280670805,0.168189808987422,0.907668366844642,0.172911115674833,0.899678910247123
"Itga6",0.369630967995501,0.338672083782951,0.284588069372604,0.905349509778476,0.289597157519134,0.899678910247123
"Hyi",0.579720145141937,0.331609267535616,0.431136850628123,0.902614222194227,0.437133412356091,0.899678910247123
"Git1",-0.213632331265675,0.608686626994095,-0.295169252305601,0.895637832500689,-0.288958952002278,0.899678910247123
"Dpp8",-0.167166060515544,0.642590860148319,-0.245782957257895,0.897950198434017,-0.241589647195558,0.899678910247123
"Dennd1a",-0.351709185253467,0.486130315575009,-0.324376799495243,0.893909940636347,-0.318067014362341,0.899678910247123
"Ctnnb1",-0.120696579613444,0.565864615996465,-0.154257178393983,0.905207977526391,-0.149246296295623,0.899678910247123
"Champ1",0.195412791190468,0.699280884458701,0.307360614312991,0.898523110679307,0.310589836164798,0.899678910247123
"Alg6",0.507397893714264,0.313726816020855,0.37383713122478,0.902410459256251,0.379249826149168,0.899678910247123
"Abcb6",-0.299148970362353,0.578975052316945,-0.344915731013477,0.897764741140447,-0.342029224982582,0.899678910247123
"Plp1",-0.0302244559365656,0.978693587229854,-0.764912585044331,0.881125247687267,-0.760475910223008,0.899698710659985
"Ireb2",0.308361220024427,0.496565071156285,0.281732495431301,0.899742364482151,0.285085510557235,0.899698710659985
"Edf1",0.0407317196830874,0.704117724789837,0.067403473110512,0.906390797151553,0.0723752473025124,0.899698710659985
"Neurl2",-0.526402224434172,0.577306859149148,-0.725106363372692,0.882704016102646,-0.719982945800948,0.899707534164943
"Ankrd32",-0.31253160659542,0.527205729058411,-0.348767965166639,0.897839904443867,-0.345125007328346,0.899707534164943
"Zbtb8a",-0.377354595916655,0.558427626957649,-0.365245194375725,0.893194693545472,-0.358888309822342,0.900003239814727
"Rnf146",-0.127625555334188,0.347304962441353,-0.0938368398833899,0.891207790619253,-0.0888422282194654,0.900003239814727
"Pithd1",-0.291403461322218,0.646638385693839,-0.484917346328235,0.89778370913597,-0.480093885434256,0.900003239814727
"Naip2",-0.792435306292924,0.349812750419175,-0.509410572921586,0.896413953617759,-0.507613339469697,0.900003239814727
"Mxra8",-0.123261913915763,0.638250601262128,-0.175103740124412,0.897839904443867,-0.170222283279463,0.900003239814727
"Mad2l2",0.21536957521958,0.381126497628935,0.173700458181815,0.909590813707026,0.178621450597318,0.900003239814727
"Ift88",0.776885718692081,0.327403491115708,0.547899829096293,0.897839904443867,0.553262812651042,0.900003239814727
"Gm10033",0.326498863643496,0.491795470517908,0.311773394496384,0.898625916914827,0.315645572033577,0.900003239814727
"BC005561",-0.235064916426654,0.777491762544555,-0.536698104364615,0.897205689259696,-0.534462094246174,0.900003239814727
"Zfp810",-1.55582342062787,0.176017756888465,-0.589925215200821,0.897205689259696,-0.58964459590884,0.900046314569769
"Kank3",-1.03747380177711,0.333315584472463,-0.559404922613095,0.897205689259696,-0.557916246818711,0.900046314569769
"Btk",-0.129223975034646,0.344748139540907,-0.0833230418572235,0.881472913540101,-0.078720011403691,0.90013963938678
"Dyx1c1",-0.983391415687101,0.305390574526702,-0.605552890932368,0.893194693545472,-0.598399653451269,0.900464653675969
"Alg13",0.405466580254019,0.561736581812211,0.481480550962181,0.900409787659528,0.489817674179731,0.900464653675969
"Stard7",-0.116566285672143,0.551296921143842,-0.144436521206206,0.906338834195969,-0.139782032006161,0.900497041418604
"Slc30a6",-0.140393927928814,0.550065686223445,-0.173585933904608,0.903144993730269,-0.168229863965087,0.900497041418604
"Med13",-0.122937872434809,0.589135797662925,-0.168763321658067,0.905138561562802,-0.163634024936417,0.900497041418604
"Acad8",-0.12902416863383,0.73879466443952,-0.239549630593919,0.898160955383896,-0.234385932787179,0.900497041418604
"Pts",0.0717047879368229,0.648343390265529,0.095823156168033,0.907668366844642,0.101244393982229,0.900503130411822
"Dnajb4",-0.216671923361261,0.559110252305286,-0.255392868610946,0.897839904443867,-0.251680584577136,0.900867360730903
"Zfp438",-0.222365877338326,0.733530383883599,-0.438658154488489,0.897950198434017,-0.435394616497424,0.900958379418699
"Prkar2a",-0.244569278278453,0.663776611515793,-0.41047413270714,0.898523110679307,-0.405658470332663,0.900958379418699
"Ppp2r3c",-0.11490964449889,0.625200626614169,-0.167091570753898,0.90001319923196,-0.161671164179646,0.900958379418699
"Nol12",0.193244998770445,0.42049259240999,0.159201999409328,0.908711664747458,0.164496104679797,0.900958379418699
"Fancl",0.337158075954591,0.414096916849574,0.291554911525885,0.905772594004034,0.297685383773908,0.900958379418699
"Det1",0.233729313924941,0.382850657649488,0.176881665726091,0.910028248673038,0.182282120432055,0.900958379418699
"Rab24",0.718084130579775,0.31584147753929,0.53346430572705,0.900300398803202,0.539291489678923,0.901098095476929
"Dars",0.0529528652918847,0.702288154524604,0.0852545369606414,0.907668366844642,0.0900777372981346,0.901098095476929
"Slc35a4",-0.024869162092287,0.797830202449618,0.0568759895060032,0.91469199419552,0.0618331145830581,0.901261083317554
"Eif3j2",0.295438962539852,0.384223362444592,0.224117961443309,0.906338834195969,0.229257926797556,0.901261083317554
"Coa6",0.264173662618377,0.375497732452401,0.212248119006752,0.907668366844642,0.217708069863954,0.901261083317554
